MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
209000.0,0.00000,0.0000000000
210000.0,0.25000,0.2500000000
211000.0,0.12500,0.1250000000
212000.0,0.25000,0.2500000000
213000.0,0.00000,0.0000000000
214000.0,0.00000,0.0000000000
215000.0,0.12500,0.1250000000
216000.0,0.00000,0.0000000000
217000.0,0.00000,0.0000000000
218000.0,0.00000,0.0000000000
219000.0,0.12500,0.1250000000
220000.0,0.00000,0.0000000000
221000.0,0.25000,0.2500000000
222000.0,0.37500,0.3750000000
223000.0,0.12500,0.1250000000
224000.0,0.00000,0.0000000000
225000.0,0.12500,0.1250000000
226000.0,0.00000,0.0000000000
227000.0,0.25000,0.2500000000
228000.0,0.00000,0.0000000000
229000.0,0.12500,0.1250000000
230000.0,0.12500,0.1250000000
231000.0,0.00000,0.0000000000
232000.0,0.12500,0.1250000000
233000.0,0.00000,0.0000000000
234000.0,0.00000,0.0000000000
235000.0,0.12500,0.1250000000
236000.0,0.37500,0.3750000000
237000.0,0.00000,0.0000000000
238000.0,0.00000,0.0000000000
239000.0,0.12500,0.1250000000
240000.0,0.12500,0.1250000000
241000.0,0.12500,0.1250000000
242000.0,0.25000,0.2500000000
243000.0,0.00000,0.0000000000
244000.0,0.12500,0.1250000000
245000.0,0.12500,0.1250000000
246000.0,0.00000,0.0000000000
247000.0,0.00000,0.0000000000
248000.0,0.00000,0.0000000000
249000.0,0.25000,0.2500000000
250000.0,0.12500,0.1250000000
251000.0,0.00000,0.0000000000
252000.0,0.00000,0.0000000000
253000.0,0.12500,0.1250000000
254000.0,0.00000,0.0000000000
255000.0,0.00000,0.0000000000
256000.0,0.62500,0.6250000000
257000.0,0.00000,0.0000000000
258000.0,0.12500,0.1250000000
259000.0,0.00000,0.0000000000
260000.0,0.12500,0.1250000000
261000.0,0.00000,0.0000000000
262000.0,0.12500,0.1250000000
263000.0,0.25000,0.2500000000
264000.0,0.12500,0.1250000000
265000.0,0.00000,0.0000000000
266000.0,0.00000,0.0000000000
267000.0,0.00000,0.0000000000
268000.0,0.00000,0.0000000000
269000.0,0.25000,0.2500000000
270000.0,0.25000,0.2500000000
271000.0,0.25000,0.2500000000
272000.0,0.00000,0.0000000000
273000.0,0.37500,0.3750000000
274000.0,0.12500,0.1250000000
275000.0,0.12500,0.1250000000
276000.0,0.12500,0.1250000000
277000.0,0.00000,0.0000000000
278000.0,0.00000,0.0000000000
279000.0,0.12500,0.1250000000
280000.0,0.37500,0.3750000000
281000.0,0.25000,0.2500000000
282000.0,0.00000,0.0000000000
283000.0,0.00000,0.0000000000
284000.0,0.25000,0.2500000000
285000.0,0.50000,0.5000000000
286000.0,0.00000,0.0000000000
287000.0,0.00000,0.0000000000
288000.0,0.12500,0.1250000000
289000.0,0.00000,0.0000000000
290000.0,0.12500,0.1250000000
291000.0,0.25000,0.2500000000
292000.0,0.00000,0.0000000000
293000.0,0.12500,0.1250000000
294000.0,0.12500,0.1250000000
295000.0,0.00000,0.0000000000
296000.0,0.00000,0.0000000000
297000.0,0.12500,0.1250000000
298000.0,0.12500,0.1250000000
299000.0,0.00000,0.0000000000
