MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
164000,1.25000,1.25000
165000,1.37500,1.37500
166000,1.00000,1.00000
167000,1.75000,1.75000
168000,1.87500,1.87500
169000,2.37500,2.37500
170000,2.25000,2.25000
171000,2.00000,2.00000
172000,1.25000,1.25000
173000,0.75000,0.75000
174000,0.75000,0.75000
175000,1.37500,1.37500
176000,1.37500,1.37500
177000,1.37500,1.37500
178000,1.50000,1.50000
179000,1.87500,1.87500
180000,2.00000,2.00000
181000,2.00000,2.00000
182000,2.62500,2.62500
183000,1.62500,1.62500
184000,1.75000,1.75000
185000,1.75000,1.75000
186000,1.87500,1.87500
187000,1.50000,1.50000
188000,1.25000,1.25000
189000,1.62500,1.62500
190000,2.50000,2.50000
191000,2.00000,2.00000
192000,2.87500,2.87500
193000,3.00000,3.00000
194000,3.50000,3.50000
195000,3.00000,3.00000
196000,3.12500,3.12500
197000,2.62500,2.62500
198000,2.37500,2.37500
199000,2.00000,2.00000
200000,2.12500,2.12500
201000,2.12500,2.12500
202000,2.25000,2.25000
203000,2.37500,2.37500
204000,2.37500,2.37500
205000,2.12500,2.12500
206000,1.87500,1.87500
207000,1.75000,1.75000
208000,2.12500,2.12500
209000,2.12500,2.12500
210000,2.25000,2.25000
211000,2.62500,2.62500
212000,1.50000,1.50000
213000,1.50000,1.50000
214000,0.87500,0.87500
215000,1.87500,1.87500
216000,1.75000,1.75000
217000,2.00000,2.00000
218000,1.62500,1.62500
219000,1.87500,1.87500
220000,1.87500,1.87500
221000,2.37500,2.37500
222000,2.25000,2.25000
223000,1.62500,1.62500
224000,2.50000,2.50000
225000,1.75000,1.75000
226000,2.00000,2.00000
227000,1.50000,1.50000
228000,2.12500,2.12500
229000,2.75000,2.75000
230000,2.12500,2.12500
231000,2.12500,2.12500
232000,2.37500,2.37500
233000,2.12500,2.12500
234000,2.37500,2.37500
235000,2.75000,2.75000
236000,2.62500,2.62500
237000,2.37500,2.37500
238000,2.62500,2.62500
239000,2.50000,2.50000
240000,2.87500,2.87500
241000,2.75000,2.75000
242000,2.50000,2.50000
243000,2.87500,2.87500
244000,3.00000,3.00000
245000,3.50000,3.50000
246000,2.37500,2.37500
247000,2.62500,2.62500
248000,3.62500,3.62500
249000,3.12500,3.12500
250000,2.62500,2.62500
251000,3.00000,3.00000
252000,2.37500,2.37500
253000,2.37500,2.37500
254000,2.50000,2.50000
255000,2.25000,2.25000
256000,2.50000,2.50000
257000,3.25000,3.25000
258000,2.50000,2.50000
259000,2.75000,2.75000
260000,3.00000,3.00000
261000,3.37500,3.37500
262000,3.12500,3.12500
263000,2.12500,2.12500
264000,2.25000,2.25000
265000,2.12500,2.12500
266000,2.00000,2.00000
267000,2.00000,2.00000
268000,1.50000,1.50000
269000,2.00000,2.00000
270000,2.12500,2.12500
271000,1.25000,1.25000
272000,1.50000,1.50000
273000,2.00000,2.00000
274000,0.87500,0.87500
275000,0.75000,0.75000
276000,0.37500,0.37500
277000,0.12500,0.12500
278000,0.00000,0.00000
279000,0.37500,0.37500
280000,0.12500,0.12500
281000,0.50000,0.50000
282000,0.00000,0.00000
283000,0.50000,0.50000
284000,0.37500,0.37500
285000,0.12500,0.12500
286000,0.00000,0.00000
287000,0.37500,0.37500
288000,0.37500,0.37500
289000,0.25000,0.25000
290000,0.75000,0.75000
291000,0.12500,0.12500
292000,0.12500,0.12500
293000,0.87500,0.87500
294000,2.37500,2.37500
295000,1.37500,1.37500
296000,1.37500,1.37500
297000,1.50000,1.50000
298000,1.50000,1.50000
299000,1.50000,1.50000
300000,1.50000,1.50000
301000,1.50000,1.50000
302000,1.50000,1.50000
303000,0.75000,0.75000
304000,0.87500,0.87500
305000,1.37500,1.37500
306000,2.12500,2.12500
307000,2.25000,2.25000
308000,1.75000,1.75000
309000,2.00000,2.00000
310000,2.50000,2.50000
311000,2.37500,2.37500
312000,2.50000,2.50000
313000,3.12500,3.12500
314000,3.25000,3.25000
315000,2.37500,2.37500
316000,2.00000,2.00000
317000,2.62500,2.62500
318000,2.87500,2.87500
319000,2.75000,2.75000
320000,2.75000,2.75000
321000,2.25000,2.25000
322000,2.12500,2.12500
323000,1.00000,1.00000
324000,1.62500,1.62500
325000,2.00000,2.00000
326000,2.37500,2.37500
327000,2.50000,2.50000
328000,2.50000,2.50000
329000,3.12500,3.12500
330000,2.75000,2.75000
331000,2.50000,2.50000
332000,2.12500,2.12500
333000,2.62500,2.62500
334000,2.50000,2.50000
335000,2.87500,2.87500
336000,2.37500,2.37500
337000,2.00000,2.00000
338000,1.62500,1.62500
339000,1.62500,1.62500
340000,1.75000,1.75000
341000,1.87500,1.87500
342000,1.37500,1.37500
343000,1.87500,1.87500
344000,1.25000,1.25000
345000,1.62500,1.62500
346000,1.50000,1.50000
347000,1.50000,1.50000
348000,0.87500,0.87500
349000,1.00000,1.00000
350000,1.00000,1.00000
351000,0.87500,0.87500
352000,1.25000,1.25000
353000,1.25000,1.25000
354000,1.25000,1.25000
355000,1.00000,1.00000
356000,1.62500,1.62500
357000,1.25000,1.25000
358000,1.50000,1.50000
359000,2.12500,2.12500
360000,1.75000,1.75000
361000,0.87500,0.87500
362000,0.75000,0.75000
363000,0.50000,0.50000
364000,0.12500,0.12500
365000,0.25000,0.25000
366000,0.25000,0.25000
367000,0.12500,0.12500
368000,0.50000,0.50000
369000,0.00000,0.00000
370000,0.50000,0.50000
371000,0.12500,0.12500
372000,0.00000,0.00000
373000,0.62500,0.62500
374000,0.75000,0.75000
375000,0.25000,0.25000
376000,0.25000,0.25000
377000,0.12500,0.12500
378000,0.00000,0.00000
379000,0.12500,0.12500
380000,0.87500,0.87500
381000,1.25000,1.25000
382000,1.37500,1.37500
383000,0.75000,0.75000
384000,1.12500,1.12500
385000,2.50000,2.50000
386000,1.75000,1.75000
387000,1.12500,1.12500
388000,1.00000,1.00000
389000,0.75000,0.75000
390000,1.00000,1.00000
391000,0.62500,0.62500
392000,1.25000,1.25000
393000,0.25000,0.25000
394000,0.12500,0.12500
395000,0.37500,0.37500
396000,0.37500,0.37500
397000,0.50000,0.50000
398000,0.75000,0.75000
399000,0.00000,0.00000
400000,0.00000,0.0000000000
401000,0.25000,0.2500000000
402000,0.25000,0.2500000000
403000,0.12500,0.1250000000
404000,1.25000,1.2500000000
405000,0.87500,0.8750000000
406000,0.50000,0.5000000000
407000,1.25000,1.2500000000
408000,1.12500,1.1250000000
409000,0.87500,0.8750000000
410000,0.75000,0.7500000000
411000,0.12500,0.1250000000
412000,0.25000,0.2500000000
413000,0.12500,0.1250000000
414000,0.00000,0.0000000000
415000,0.00000,0.0000000000
416000,0.25000,0.2500000000
417000,0.12500,0.1250000000
418000,1.00000,1.0000000000
419000,0.37500,0.3750000000
420000,0.25000,0.2500000000
421000,0.12500,0.1250000000
422000,0.00000,0.0000000000
423000,0.00000,0.0000000000
424000,0.12500,0.1250000000
425000,0.37500,0.3750000000
426000,0.00000,0.0000000000
427000,0.25000,0.2500000000
428000,0.37500,0.3750000000
429000,0.12500,0.1250000000
430000,0.37500,0.3750000000
431000,0.12500,0.1250000000
432000,0.50000,0.5000000000
433000,0.00000,0.0000000000
434000,0.00000,0.0000000000
435000,0.37500,0.3750000000
436000,0.25000,0.2500000000
437000,0.00000,0.0000000000
438000,0.87500,0.8750000000
439000,0.12500,0.1250000000
440000,0.62500,0.6250000000
441000,0.12500,0.1250000000
442000,0.12500,0.1250000000
443000,0.50000,0.5000000000
444000,0.50000,0.5000000000
445000,0.87500,0.8750000000
446000,1.37500,1.3750000000
447000,1.87500,1.8750000000
448000,1.00000,1.0000000000
449000,0.62500,0.6250000000
450000,0.87500,0.8750000000
451000,1.00000,1.0000000000
452000,1.00000,1.0000000000
453000,0.25000,0.2500000000
454000,0.37500,0.3750000000
455000,0.00000,0.0000000000
456000,0.12500,0.1250000000
457000,0.37500,0.3750000000
458000,0.87500,0.8750000000
459000,1.12500,1.1250000000
460000,0.12500,0.1250000000
461000,0.87500,0.8750000000
462000,0.12500,0.1250000000
463000,0.50000,0.5000000000
464000,0.37500,0.3750000000
465000,0.37500,0.3750000000
466000,0.62500,0.6250000000
467000,0.37500,0.3750000000
468000,0.25000,0.2500000000
469000,0.62500,0.6250000000
470000,0.50000,0.5000000000
471000,0.37500,0.3750000000
472000,0.75000,0.7500000000
473000,1.12500,1.1250000000
474000,0.62500,0.6250000000
475000,0.00000,0.0000000000
476000,0.25000,0.2500000000
477000,0.00000,0.0000000000
478000,0.75000,0.7500000000
479000,1.00000,1.0000000000
480000,1.37500,1.3750000000
481000,0.75000,0.7500000000
482000,0.75000,0.7500000000
483000,1.00000,1.0000000000
484000,1.25000,1.2500000000
485000,1.50000,1.5000000000
486000,1.37500,1.3750000000
487000,1.25000,1.2500000000
488000,0.75000,0.7500000000
489000,1.37500,1.3750000000
490000,1.50000,1.5000000000
491000,1.62500,1.6250000000
492000,0.00000,0.0000000000
493000,0.25000,0.2500000000
494000,0.37500,0.3750000000
495000,0.37500,0.3750000000
496000,0.87500,0.8750000000
497000,0.37500,0.3750000000
498000,0.25000,0.2500000000
499000,0.37500,0.3750000000
