MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
207000.0,45.37500,45.3750000000
208000.0,44.37500,44.3750000000
209000.0,44.62500,44.6250000000
210000.0,45.25000,45.2500000000
211000.0,44.87500,44.8750000000
212000.0,45.50000,45.5000000000
213000.0,46.00000,46.0000000000
214000.0,45.87500,45.8750000000
215000.0,45.62500,45.6250000000
216000.0,44.87500,44.8750000000
217000.0,45.00000,45.0000000000
218000.0,45.50000,45.5000000000
219000.0,45.50000,45.5000000000
220000.0,44.62500,44.6250000000
221000.0,45.37500,45.3750000000
222000.0,45.62500,45.6250000000
223000.0,46.75000,46.7500000000
224000.0,45.75000,45.7500000000
225000.0,45.87500,45.8750000000
226000.0,45.50000,45.5000000000
227000.0,44.62500,44.6250000000
228000.0,45.00000,45.0000000000
229000.0,43.87500,43.8750000000
230000.0,44.12500,44.1250000000
231000.0,43.62500,43.6250000000
232000.0,43.75000,43.7500000000
233000.0,43.37500,43.3750000000
234000.0,43.75000,43.7500000000
235000.0,44.87500,44.8750000000
236000.0,43.75000,43.7500000000
237000.0,44.25000,44.2500000000
238000.0,43.37500,43.3750000000
239000.0,43.62500,43.6250000000
240000.0,44.75000,44.7500000000
241000.0,44.37500,44.3750000000
242000.0,44.62500,44.6250000000
243000.0,44.37500,44.3750000000
244000.0,43.87500,43.8750000000
245000.0,42.87500,42.8750000000
246000.0,45.00000,45.0000000000
247000.0,44.00000,44.0000000000
248000.0,43.87500,43.8750000000
249000.0,43.62500,43.6250000000
250000.0,44.75000,44.7500000000
251000.0,43.87500,43.8750000000
252000.0,43.62500,43.6250000000
253000.0,44.50000,44.5000000000
254000.0,44.62500,44.6250000000
255000.0,43.12500,43.1250000000
256000.0,43.25000,43.2500000000
257000.0,45.37500,45.3750000000
258000.0,43.87500,43.8750000000
259000.0,43.75000,43.7500000000
260000.0,43.75000,43.7500000000
261000.0,42.87500,42.8750000000
262000.0,44.00000,44.0000000000
263000.0,43.75000,43.7500000000
264000.0,43.25000,43.2500000000
265000.0,44.50000,44.5000000000
266000.0,44.75000,44.7500000000
267000.0,44.12500,44.1250000000
268000.0,44.00000,44.0000000000
269000.0,43.87500,43.8750000000
270000.0,44.37500,44.3750000000
271000.0,44.75000,44.7500000000
272000.0,44.87500,44.8750000000
273000.0,45.00000,45.0000000000
274000.0,45.50000,45.5000000000
275000.0,45.37500,45.3750000000
276000.0,45.75000,45.7500000000
277000.0,46.50000,46.5000000000
278000.0,46.37500,46.3750000000
279000.0,45.87500,45.8750000000
280000.0,46.12500,46.1250000000
281000.0,46.00000,46.0000000000
282000.0,46.00000,46.0000000000
283000.0,45.25000,45.2500000000
284000.0,45.87500,45.8750000000
285000.0,45.37500,45.3750000000
286000.0,45.25000,45.2500000000
287000.0,45.25000,45.2500000000
288000.0,45.12500,45.1250000000
289000.0,44.87500,44.8750000000
290000.0,44.62500,44.6250000000
291000.0,44.25000,44.2500000000
292000.0,44.00000,44.0000000000
293000.0,44.75000,44.7500000000
294000.0,44.37500,44.3750000000
295000.0,44.75000,44.7500000000
296000.0,44.37500,44.3750000000
297000.0,45.00000,45.0000000000
298000.0,45.00000,45.0000000000
299000.0,44.62500,44.6250000000
