# LAMMPS data file written by OVITO Basic 3.3.1
272 atoms
4 atom types
0.0 15.4231 xlo xhi
0.0 15.4041999989 ylo yhi
0.0 18.4378999905 zlo zhi
-1.8819780604e-04 -5.7924371178e-04 -1.2872790167e-04 xy xz yz

Masses

1 12.0107  # C
2 1.00794  # H
3 14.0067  # N
4 65.38  # Zn

Atoms  # charge

196 3 0.0 7.0217739322 11.4840553066 12.0137668758
197 3 0.0 2.9080877271 9.6377289405 8.9993546063
198 3 0.0 2.5227354345 8.4870135743 12.0969218047
199 3 0.0 2.2904399665 11.6385621681 11.621961501
200 3 0.0 9.4849929872 13.4815224002 11.3721279561
201 3 0.0 8.8542518918 12.8215845602 14.5106272925
202 3 0.0 6.6291935575 14.6129510205 12.7857617484
203 4 0.0 3.2767885407 9.9886230112 10.9480562563
204 4 0.0 7.9998652429 13.1247518379 12.7027911984
205 1 0.0 13.3895260911 11.6906642122 6.4873751116
206 2 0.0 12.7328323825 10.9344748457 6.0846913758
207 1 0.0 14.0978557506 13.4803171769 7.4887374601
208 2 0.0 14.056802197 14.4159645787 8.0195646008
209 1 0.0 15.1895250825 12.7600197881 7.0585812533
210 2 0.0 0.8178120498 12.9668974758 7.1614647353
211 1 0.0 10.3874293141 14.7824517304 4.9782329974
212 2 0.0 11.1067872731 14.2089572687 4.4190114907
213 1 0.0 10.1710337449 10.1242068972 7.0914007153
214 2 0.0 10.7752890837 9.7845385382 7.9148373289
215 1 0.0 9.2055735492 11.5099782395 5.729208664
216 2 0.0 8.8889408566 12.428379926 5.2590422143
217 1 0.0 1.7354855408 9.8991425037 8.3850037787
218 2 0.0 0.8757811051 10.3116634679 8.8879896904
219 1 0.0 1.7586392325 9.398697194 3.0641945994
220 2 0.0 1.6563936886 8.3310313287 3.1735313464
221 1 0.0 13.8662952053 7.7856980424 6.6979359295
222 2 0.0 14.223461071 7.8969093057 7.709254744
223 1 0.0 13.6313112563 8.0468141854 4.5561894666
224 2 0.0 13.810553764 8.4439413368 3.5714212282
225 1 0.0 11.4563976313 13.9387256316 10.4303200246
226 2 0.0 12.4774100055 14.2106112007 10.2241843027
227 1 0.0 3.0486664264 9.1603679891 6.8212854805
228 2 0.0 3.3696557078 8.8777078344 5.830801493
229 3 0.0 12.954252701 12.7966813284 7.1238514193
230 3 0.0 14.7334978649 11.6222700096 6.4235799777
231 3 0.0 10.6198855944 13.4685963732 9.4383610051
232 3 0.0 10.2342371217 14.6190036554 6.3407938067
233 3 0.0 10.0024515089 11.4676091036 6.8157541105
234 3 0.0 1.7734711711 9.6246488715 7.0655876553
235 3 0.0 1.1429111563 10.2844326708 3.92690394
236 3 0.0 14.3407339779 8.4932202511 5.6519538631
237 4 0.0 10.9885631937 13.1175482605 7.4896593551
238 4 0.0 0.2882640865 9.9814194337 5.734924413
239 1 0.0 9.7442384619 3.7135348763 15.7066938649
240 2 0.0 10.4009574643 4.4698839064 15.3041945081
241 1 0.0 9.0360001295 1.9237138898 16.7076874553
242 2 0.0 9.077020336 0.9880590771 17.2383302171
243 1 0.0 7.9442035941 2.6440172849 16.2775312486
244 2 0.0 6.8928101624 2.4371381607 16.3804147305
245 1 0.0 12.746430067 0.6217684322 14.1973673716
246 2 0.0 12.0271072507 1.1952707037 13.6379614859
247 1 0.0 12.9628470929 5.2799837583 16.3105350896
248 2 0.0 12.358694249 5.6194865773 17.1339717031
249 1 0.0 13.9282386601 3.8940773974 14.9479742803
250 2 0.0 14.2445924322 2.9756822761 14.4778078305
251 1 0.0 5.9750597942 5.5048760481 17.6039537739
252 2 0.0 6.8345783973 5.0921940184 18.1069396856
253 1 0.0 5.9523946498 6.0053956543 12.2831445946
254 2 0.0 6.0546333181 7.0730599916 12.3926657206
255 1 0.0 9.2671476655 7.6186521505 15.9168859248
256 2 0.0 8.909609791 7.5077348498 16.9282047392
257 1 0.0 9.503037343 7.3567957023 13.7753238409
258 2 0.0 9.3240109373 6.9595282584 12.7907399814
259 1 0.0 11.6778526674 1.4653930885 1.2113700294
260 2 0.0 10.6566990064 1.1936644384 1.0054186865
261 1 0.0 4.661977158 6.2438264394 16.0402354757
262 2 0.0 4.3410501087 6.5266544667 15.0497514882
263 3 0.0 10.1794718668 2.607508874 16.3429857935
264 3 0.0 8.4002707042 3.781775929 15.6427143519
265 3 0.0 12.5144270309 1.935536198 0.2194110099
266 3 0.0 12.8993824238 0.7850434405 15.5597438019
267 3 0.0 13.1312924192 3.9364313589 16.0348884847
268 3 0.0 5.9371570633 5.7795421458 16.2845376506
269 3 0.0 6.5679142836 5.1196481299 13.1460383142
270 3 0.0 8.7930830739 6.910836462 14.8710882373
271 4 0.0 12.1451383975 2.2864827933 16.7086093503
272 4 0.0 7.4222935269 5.4226361221 14.9538744083
