MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
164000,0.75000,0.75000
165000,0.37500,0.37500
166000,0.12500,0.12500
167000,0.12500,0.12500
168000,0.25000,0.25000
169000,0.00000,0.00000
170000,0.12500,0.12500
171000,0.25000,0.25000
172000,0.37500,0.37500
173000,0.62500,0.62500
174000,0.25000,0.25000
175000,0.75000,0.75000
176000,0.25000,0.25000
177000,0.25000,0.25000
178000,0.25000,0.25000
179000,1.12500,1.12500
180000,0.62500,0.62500
181000,0.12500,0.12500
182000,0.00000,0.00000
183000,0.62500,0.62500
184000,0.37500,0.37500
185000,0.62500,0.62500
186000,0.62500,0.62500
187000,0.25000,0.25000
188000,0.75000,0.75000
189000,0.12500,0.12500
190000,0.50000,0.50000
191000,0.25000,0.25000
192000,0.25000,0.25000
193000,0.12500,0.12500
194000,0.00000,0.00000
195000,0.37500,0.37500
196000,0.50000,0.50000
197000,0.75000,0.75000
198000,0.75000,0.75000
199000,0.50000,0.50000
200000,0.50000,0.50000
201000,0.50000,0.50000
202000,0.12500,0.12500
203000,0.62500,0.62500
204000,0.75000,0.75000
205000,0.62500,0.62500
206000,1.00000,1.00000
207000,0.50000,0.50000
208000,0.00000,0.00000
209000,0.00000,0.00000
210000,0.50000,0.50000
211000,0.75000,0.75000
212000,0.75000,0.75000
213000,1.37500,1.37500
214000,0.25000,0.25000
215000,0.25000,0.25000
216000,0.75000,0.75000
217000,0.87500,0.87500
218000,1.00000,1.00000
219000,1.25000,1.25000
220000,1.62500,1.62500
221000,1.25000,1.25000
222000,0.87500,0.87500
223000,1.50000,1.50000
224000,1.50000,1.50000
225000,2.00000,2.00000
226000,1.50000,1.50000
227000,1.37500,1.37500
228000,1.12500,1.12500
229000,0.50000,0.50000
230000,0.00000,0.00000
231000,0.75000,0.75000
232000,0.87500,0.87500
233000,0.87500,0.87500
234000,0.87500,0.87500
235000,1.37500,1.37500
236000,1.12500,1.12500
237000,1.75000,1.75000
238000,1.50000,1.50000
239000,2.00000,2.00000
240000,1.50000,1.50000
241000,1.75000,1.75000
242000,1.50000,1.50000
243000,1.50000,1.50000
244000,1.50000,1.50000
245000,1.50000,1.50000
246000,2.37500,2.37500
247000,1.50000,1.50000
248000,1.50000,1.50000
249000,1.87500,1.87500
250000,1.37500,1.37500
251000,0.75000,0.75000
252000,1.25000,1.25000
253000,1.25000,1.25000
254000,1.37500,1.37500
255000,1.75000,1.75000
256000,1.75000,1.75000
257000,1.87500,1.87500
258000,2.00000,2.00000
259000,1.25000,1.25000
260000,0.87500,0.87500
261000,0.00000,0.00000
262000,0.25000,0.25000
263000,0.25000,0.25000
264000,0.62500,0.62500
265000,0.37500,0.37500
266000,0.50000,0.50000
267000,0.75000,0.75000
268000,1.00000,1.00000
269000,0.87500,0.87500
270000,1.12500,1.12500
271000,1.37500,1.37500
272000,0.75000,0.75000
273000,1.00000,1.00000
274000,1.25000,1.25000
275000,1.50000,1.50000
276000,1.50000,1.50000
277000,2.25000,2.25000
278000,1.25000,1.25000
279000,1.75000,1.75000
280000,1.12500,1.12500
281000,1.25000,1.25000
282000,1.25000,1.25000
283000,1.37500,1.37500
284000,1.12500,1.12500
285000,1.25000,1.25000
286000,1.25000,1.25000
287000,1.50000,1.50000
288000,1.25000,1.25000
289000,1.25000,1.25000
290000,2.62500,2.62500
291000,1.87500,1.87500
292000,1.62500,1.62500
293000,1.87500,1.87500
294000,2.12500,2.12500
295000,1.87500,1.87500
296000,2.37500,2.37500
297000,2.75000,2.75000
298000,2.00000,2.00000
299000,1.87500,1.87500
300000,1.50000,1.50000
301000,2.00000,2.00000
302000,2.25000,2.25000
303000,1.87500,1.87500
304000,2.00000,2.00000
305000,2.00000,2.00000
306000,2.25000,2.25000
307000,2.12500,2.12500
308000,2.25000,2.25000
309000,2.00000,2.00000
310000,1.87500,1.87500
311000,1.75000,1.75000
312000,2.25000,2.25000
313000,2.62500,2.62500
314000,2.12500,2.12500
315000,1.37500,1.37500
316000,1.37500,1.37500
317000,1.00000,1.00000
318000,1.62500,1.62500
319000,1.50000,1.50000
320000,1.62500,1.62500
321000,2.00000,2.00000
322000,2.25000,2.25000
323000,2.25000,2.25000
324000,2.25000,2.25000
325000,2.25000,2.25000
326000,2.75000,2.75000
327000,2.25000,2.25000
328000,2.25000,2.25000
329000,2.37500,2.37500
330000,1.50000,1.50000
331000,1.87500,1.87500
332000,2.12500,2.12500
333000,0.75000,0.75000
334000,1.00000,1.00000
335000,0.75000,0.75000
336000,0.50000,0.50000
337000,0.25000,0.25000
338000,0.00000,0.00000
339000,0.12500,0.12500
340000,0.25000,0.25000
341000,0.62500,0.62500
342000,0.75000,0.75000
343000,0.25000,0.25000
344000,0.50000,0.50000
345000,0.25000,0.25000
346000,0.37500,0.37500
347000,0.37500,0.37500
348000,0.25000,0.25000
349000,0.25000,0.25000
350000,0.12500,0.12500
351000,0.12500,0.12500
352000,1.12500,1.12500
353000,0.87500,0.87500
354000,0.87500,0.87500
355000,0.62500,0.62500
356000,0.50000,0.50000
357000,0.12500,0.12500
358000,0.00000,0.00000
359000,0.25000,0.25000
360000,0.25000,0.25000
361000,0.75000,0.75000
362000,0.87500,0.87500
363000,0.75000,0.75000
364000,0.00000,0.00000
365000,0.62500,0.62500
366000,0.12500,0.12500
367000,0.12500,0.12500
368000,0.87500,0.87500
369000,0.25000,0.25000
370000,1.00000,1.00000
371000,0.50000,0.50000
372000,0.37500,0.37500
373000,0.12500,0.12500
374000,0.37500,0.37500
375000,0.75000,0.75000
376000,0.87500,0.87500
377000,1.87500,1.87500
378000,1.62500,1.62500
379000,1.25000,1.25000
380000,1.12500,1.12500
381000,1.25000,1.25000
382000,0.75000,0.75000
383000,0.87500,0.87500
384000,0.62500,0.62500
385000,1.25000,1.25000
386000,1.75000,1.75000
387000,0.75000,0.75000
388000,0.75000,0.75000
389000,1.62500,1.62500
390000,0.75000,0.75000
391000,1.12500,1.12500
392000,1.37500,1.37500
393000,1.37500,1.37500
394000,0.87500,0.87500
395000,0.87500,0.87500
396000,0.50000,0.50000
397000,0.75000,0.75000
398000,1.25000,1.25000
399000,2.12500,2.12500
400000.0,1.00000,1.0000000000
401000.0,1.12500,1.1250000000
402000.0,1.12500,1.1250000000
403000.0,1.00000,1.0000000000
404000.0,0.50000,0.5000000000
405000.0,1.12500,1.1250000000
406000.0,1.12500,1.1250000000
407000.0,0.50000,0.5000000000
408000.0,0.75000,0.7500000000
409000.0,0.62500,0.6250000000
410000.0,1.00000,1.0000000000
411000.0,0.75000,0.7500000000
412000.0,0.87500,0.8750000000
413000.0,1.12500,1.1250000000
414000.0,1.12500,1.1250000000
415000.0,1.62500,1.6250000000
416000.0,1.37500,1.3750000000
417000.0,1.12500,1.1250000000
418000.0,1.00000,1.0000000000
419000.0,2.00000,2.0000000000
420000.0,0.62500,0.6250000000
421000.0,2.25000,2.2500000000
422000.0,1.62500,1.6250000000
423000.0,1.62500,1.6250000000
424000.0,0.50000,0.5000000000
425000.0,0.75000,0.7500000000
426000.0,0.50000,0.5000000000
427000.0,0.25000,0.2500000000
428000.0,0.37500,0.3750000000
429000.0,0.25000,0.2500000000
430000.0,0.37500,0.3750000000
431000.0,0.25000,0.2500000000
432000.0,0.00000,0.0000000000
433000.0,0.37500,0.3750000000
434000.0,0.25000,0.2500000000
435000.0,0.62500,0.6250000000
436000.0,0.50000,0.5000000000
437000.0,0.87500,0.8750000000
438000.0,0.50000,0.5000000000
439000.0,0.12500,0.1250000000
440000.0,0.25000,0.2500000000
441000.0,0.25000,0.2500000000
442000.0,0.25000,0.2500000000
443000.0,0.12500,0.1250000000
444000.0,0.25000,0.2500000000
445000.0,0.25000,0.2500000000
446000.0,0.00000,0.0000000000
447000.0,0.37500,0.3750000000
448000.0,0.50000,0.5000000000
449000.0,0.37500,0.3750000000
450000.0,0.25000,0.2500000000
451000.0,0.00000,0.0000000000
452000.0,0.37500,0.3750000000
453000.0,0.62500,0.6250000000
454000.0,0.12500,0.1250000000
455000.0,0.25000,0.2500000000
456000.0,0.12500,0.1250000000
457000.0,0.00000,0.0000000000
458000.0,0.50000,0.5000000000
459000.0,0.25000,0.2500000000
460000.0,0.75000,0.7500000000
461000.0,0.12500,0.1250000000
462000.0,0.25000,0.2500000000
463000.0,0.25000,0.2500000000
464000.0,0.12500,0.1250000000
465000.0,1.00000,1.0000000000
466000.0,0.50000,0.5000000000
467000.0,0.12500,0.1250000000
468000.0,0.12500,0.1250000000
469000.0,0.25000,0.2500000000
470000.0,0.12500,0.1250000000
471000.0,0.12500,0.1250000000
472000.0,0.12500,0.1250000000
473000.0,0.37500,0.3750000000
474000.0,0.50000,0.5000000000
475000.0,0.50000,0.5000000000
476000.0,0.75000,0.7500000000
477000.0,0.62500,0.6250000000
478000.0,0.37500,0.3750000000
479000.0,1.62500,1.6250000000
480000.0,0.75000,0.7500000000
481000.0,0.50000,0.5000000000
482000.0,0.12500,0.1250000000
483000.0,0.25000,0.2500000000
484000.0,0.12500,0.1250000000
485000.0,0.62500,0.6250000000
486000.0,0.12500,0.1250000000
487000.0,0.37500,0.3750000000
488000.0,0.37500,0.3750000000
489000.0,0.00000,0.0000000000
490000.0,0.75000,0.7500000000
491000.0,1.25000,1.2500000000
492000.0,1.25000,1.2500000000
493000.0,0.37500,0.3750000000
494000.0,0.50000,0.5000000000
495000.0,0.00000,0.0000000000
496000.0,0.12500,0.1250000000
497000.0,0.62500,0.6250000000
498000.0,0.75000,0.7500000000
499000.0,1.62500,1.6250000000
