MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
170000,0.75000,0.75000
171000,0.12500,0.12500
172000,0.12500,0.12500
173000,0.00000,0.00000
174000,0.12500,0.12500
175000,0.25000,0.25000
176000,0.37500,0.37500
177000,0.25000,0.25000
178000,0.00000,0.00000
179000,0.12500,0.12500
180000,0.50000,0.50000
181000,0.12500,0.12500
182000,0.12500,0.12500
183000,0.25000,0.25000
184000,0.00000,0.00000
185000,0.00000,0.00000
186000,0.25000,0.25000
187000,0.50000,0.50000
188000,0.00000,0.00000
189000,0.37500,0.37500
190000,0.25000,0.25000
191000,0.00000,0.00000
192000,0.12500,0.12500
193000,0.00000,0.00000
194000,0.37500,0.37500
195000,0.12500,0.12500
196000,0.62500,0.62500
197000,0.62500,0.62500
198000,0.25000,0.25000
199000,0.25000,0.25000
200000.0,0.00000,0.0000000000
201000.0,0.25000,0.2500000000
202000.0,0.00000,0.0000000000
203000.0,0.00000,0.0000000000
204000.0,0.62500,0.6250000000
205000.0,0.25000,0.2500000000
206000.0,0.50000,0.5000000000
207000.0,0.12500,0.1250000000
208000.0,0.37500,0.3750000000
209000.0,0.12500,0.1250000000
210000.0,0.25000,0.2500000000
211000.0,0.00000,0.0000000000
212000.0,0.00000,0.0000000000
213000.0,0.50000,0.5000000000
214000.0,0.37500,0.3750000000
215000.0,0.12500,0.1250000000
216000.0,0.00000,0.0000000000
217000.0,0.12500,0.1250000000
218000.0,0.12500,0.1250000000
219000.0,0.12500,0.1250000000
220000.0,0.00000,0.0000000000
221000.0,0.62500,0.6250000000
222000.0,0.75000,0.7500000000
223000.0,0.25000,0.2500000000
224000.0,0.25000,0.2500000000
225000.0,0.00000,0.0000000000
226000.0,0.50000,0.5000000000
227000.0,0.62500,0.6250000000
228000.0,0.75000,0.7500000000
229000.0,0.75000,0.7500000000
230000.0,0.75000,0.7500000000
231000.0,0.87500,0.8750000000
232000.0,0.50000,0.5000000000
233000.0,0.75000,0.7500000000
234000.0,0.50000,0.5000000000
235000.0,0.37500,0.3750000000
236000.0,0.37500,0.3750000000
237000.0,0.50000,0.5000000000
238000.0,0.12500,0.1250000000
239000.0,0.50000,0.5000000000
240000.0,0.12500,0.1250000000
241000.0,0.00000,0.0000000000
242000.0,0.12500,0.1250000000
243000.0,0.37500,0.3750000000
244000.0,0.62500,0.6250000000
245000.0,0.75000,0.7500000000
246000.0,0.87500,0.8750000000
247000.0,0.25000,0.2500000000
248000.0,0.87500,0.8750000000
249000.0,0.12500,0.1250000000
250000.0,0.37500,0.3750000000
251000.0,0.12500,0.1250000000
252000.0,0.62500,0.6250000000
253000.0,0.00000,0.0000000000
254000.0,1.25000,1.2500000000
255000.0,0.75000,0.7500000000
256000.0,0.62500,0.6250000000
257000.0,0.25000,0.2500000000
258000.0,0.12500,0.1250000000
259000.0,0.00000,0.0000000000
260000.0,1.00000,1.0000000000
261000.0,0.50000,0.5000000000
262000.0,0.00000,0.0000000000
263000.0,0.25000,0.2500000000
264000.0,0.50000,0.5000000000
265000.0,0.00000,0.0000000000
266000.0,0.12500,0.1250000000
267000.0,0.00000,0.0000000000
268000.0,0.12500,0.1250000000
269000.0,0.37500,0.3750000000
270000.0,0.50000,0.5000000000
271000.0,0.37500,0.3750000000
272000.0,0.12500,0.1250000000
273000.0,0.00000,0.0000000000
274000.0,0.12500,0.1250000000
275000.0,0.12500,0.1250000000
276000.0,0.00000,0.0000000000
277000.0,1.00000,1.0000000000
278000.0,0.50000,0.5000000000
279000.0,0.00000,0.0000000000
280000.0,0.37500,0.3750000000
281000.0,0.12500,0.1250000000
282000.0,0.25000,0.2500000000
283000.0,0.50000,0.5000000000
284000.0,0.12500,0.1250000000
285000.0,0.37500,0.3750000000
286000.0,0.62500,0.6250000000
287000.0,0.87500,0.8750000000
288000.0,0.50000,0.5000000000
289000.0,1.25000,1.2500000000
290000.0,0.75000,0.7500000000
291000.0,1.37500,1.3750000000
292000.0,1.25000,1.2500000000
293000.0,1.12500,1.1250000000
294000.0,1.12500,1.1250000000
295000.0,0.87500,0.8750000000
296000.0,1.12500,1.1250000000
297000.0,0.87500,0.8750000000
298000.0,0.62500,0.6250000000
299000.0,0.75000,0.7500000000
